Fx, Fy, Fz, Mx, My, Mz
-0.96699,0.226173,0.33991,0.501532,-0.629102,0.116425
-0.898714,0.242328,0.375998,0.491201,-0.617852,0.128461
-0.783996,0.191208,0.44159,0.505236,-0.606268,0.121318
-0.635749,0.240301,0.598984,0.481007,-0.622505,0.153029
-0.693376,0.238165,0.652355,0.475965,-0.659544,0.147053
-0.793275,0.333131,0.645902,0.463499,-0.696164,0.184297
-0.854194,0.319285,0.753247,0.462582,-0.760404,0.175999
-0.826544,0.365934,0.856257,0.443044,-0.792286,0.195661
-0.673468,0.377499,0.946183,0.42359,-0.79981,0.213479
-0.661212,0.352306,1.03757,0.41439,-0.842857,0.205645
-0.687015,0.365527,1.07762,0.412799,-0.870571,0.210155
-0.764772,0.349842,1.03362,0.415988,-0.877645,0.196371
-0.842146,0.306019,0.944954,0.4301,-0.862271,0.170925
-0.925612,0.329837,0.90828,0.416175,-0.874216,0.169148
-1.08711,0.435717,0.878204,0.393096,-0.911431,0.205198
-1.07224,0.403747,0.751197,0.398466,-0.85005,0.191727
-1.14667,0.395155,0.818104,0.402398,-0.895224,0.18067
-1.26177,0.417615,0.739357,0.410785,-0.884229,0.184269
-1.28728,0.341525,0.79136,0.418124,-0.897287,0.146611
-1.2596,0.337273,0.977705,0.401311,-0.952025,0.148605
-1.1412,0.28833,0.98091,0.419918,-0.917538,0.136876
-1.10291,0.340081,0.841202,0.428427,-0.850355,0.164397
-1.00892,0.328822,0.828096,0.417836,-0.811248,0.164439
-0.928604,0.353113,0.916874,0.423744,-0.828259,0.188668
-0.791304,0.366489,1.0401,0.417613,-0.836744,0.208892
-0.70073,0.292989,1.10613,0.407708,-0.828482,0.17799
-0.716242,0.318544,1.079,0.415103,-0.83032,0.191507
-0.796654,0.380534,1.01341,0.409796,-0.830543,0.213061
-0.911986,0.359828,0.990719,0.402187,-0.850545,0.191038
-0.999249,0.316913,0.93244,0.411975,-0.848866,0.162402
-1.07206,0.29657,0.969646,0.406352,-0.885799,0.147246
-0.928538,0.263054,1.17404,0.407835,-0.920183,0.14468
-0.844394,0.358995,1.14061,0.407059,-0.883902,0.197022
-0.855934,0.322043,1.20211,0.402548,-0.911122,0.17998
-1.00042,0.29835,1.46662,0.39339,-1.06424,0.162567
-0.907989,0.321804,1.68761,0.38668,-1.13379,0.181999
-0.717693,0.367852,1.68403,0.386086,-1.08122,0.218549
-0.77284,0.406935,1.56352,0.391296,-1.05536,0.228889
-0.989664,0.423327,1.40559,0.392959,-1.05087,0.220072
-1.11514,0.50673,1.42405,0.357934,-1.08331,0.240131
-1.19376,0.48949,1.61886,0.344582,-1.17523,0.229946
-1.26509,0.567174,1.98308,0.303043,-1.3381,0.259541
-1.29259,0.543458,2.315,0.280594,-1.47948,0.247137
-1.15618,0.5614,2.34896,0.265168,-1.46638,0.263611
-0.923701,0.481508,1.14108,0.359943,-0.889,0.245743
-0.939884,0.506223,1.09689,0.364361,-0.874412,0.258925
-0.762173,0.540767,0.978279,0.368846,-0.779449,0.286712
-0.816387,0.450591,1.02216,0.375994,-0.809916,0.242694
-0.736743,0.409997,1.20425,0.38015,-0.85594,0.231632
-0.704052,0.289771,1.09625,0.395476,-0.79475,0.180047
-0.877679,0.304399,1.00936,0.403761,-0.823297,0.17405
-0.987973,0.26725,0.950337,0.405638,-0.832706,0.146771
-1.01651,0.310632,0.822767,0.387333,-0.789311,0.161856
-0.981127,0.281662,0.818619,0.411221,-0.775307,0.157551
-0.921394,1.1518,0.982487,0.310947,-0.837734,0.579828
-0.613298,1.8045,1.12431,0.172987,-0.817378,0.923679
-0.92038,2.47105,1.35957,-0.0796874,-1.00287,1.21836
-0.914099,3.11064,1.33483,-0.287335,-1.01311,1.54436
-0.950603,3.78589,1.01286,-0.509639,-0.895949,1.86047
-0.803242,3.73575,0.64316,-0.564719,-0.684766,1.87621
-0.546785,3.47459,0.602217,-0.680883,-0.558483,1.79733
-0.0647434,3.22399,0.599808,-0.823945,-0.399186,1.75667
-0.165494,2.67995,0.336614,-0.780222,-0.290802,1.53378
-0.327919,2.14165,-0.184924,-0.784261,-0.0831778,1.27298
-0.351554,1.85245,-0.339951,-0.952125,0.0504269,1.13131
-0.297979,1.57932,-0.433316,-1.12512,0.189694,1.006
-0.336062,1.69845,-0.395706,-1.19819,0.199549,1.05773
-0.551721,1.76731,-0.36588,-1.20273,0.13653,1.08218
-0.532358,1.58688,0.0206408,-1.17729,-0.050302,1.02047
-0.550079,1.55697,0.130347,-1.18088,-0.160149,1.01841
-0.414493,1.45978,0.122187,-1.20017,-0.13137,0.988126
-0.313744,1.35506,0.422523,-1.30084,-0.214241,0.945225
-0.207226,1.31597,0.578873,-1.39271,-0.231734,0.929884
-0.0816511,1.29162,0.865006,-1.47741,-0.315297,0.926605
-0.114721,1.35634,1.16693,-1.58597,-0.426795,0.948715
-0.0018915,1.41121,1.45052,-1.67698,-0.502604,1.00099
-0.131567,1.48255,1.43234,-1.60618,-0.535102,1.04825
-0.31347,1.65046,1.62252,-1.58558,-0.683019,1.12418
-0.664803,1.5264,1.82218,-1.60334,-0.881749,1.05518
-0.752522,1.35858,2.18091,-1.63342,-1.05954,0.988237
-0.699297,1.05863,2.41985,-1.63704,-1.13017,0.86562
-0.7031,0.927358,2.65456,-1.66082,-1.21418,0.812034
-1.02519,0.845424,2.82867,-1.67367,-1.36249,0.749703
-0.720004,0.535657,2.43595,-1.60302,-1.05067,0.654053
-0.283771,0.528121,2.69675,-1.65441,-1.00465,0.697635
-0.0967006,0.444067,3.33123,-1.73261,-1.22964,0.675856
-0.195055,0.35616,3.82473,-1.74726,-1.43678,0.630425
-0.492322,0.505856,3.41901,-1.77183,-1.28253,0.673341
-0.918134,0.522413,3.92596,-1.85367,-1.60062,0.638933
-1.5809,0.52275,3.58405,-1.86575,-1.51199,0.585968
-2.38851,0.721209,3.31096,-1.90055,-1.49749,0.602299
-2.88027,0.846346,2.59896,-1.879,-1.1933,0.605508
-2.58888,0.879627,2.0937,-1.87099,-0.914009,0.640055
-1.51498,0.596853,0.886726,-1.79967,-0.170505,0.59571
-1.22411,0.525687,1.43834,-1.85332,-0.360775,0.591994
-1.72548,0.683496,2.59618,-1.96345,-0.856923,0.634661
-2.50431,0.764044,3.76046,-2.07432,-1.41812,0.609798
-2.28024,0.339155,4.02234,-2.09836,-1.41893,0.427524
-2.82798,0.460187,5.06218,-2.25783,-1.97766,0.429472
-4.68283,0.695585,5.27345,-2.35588,-2.32859,0.374851
-4.99366,0.900847,3.78669,-2.28319,-1.69975,0.374114
-4.19416,0.960273,1.19,-2.01855,-0.395796,0.427423
-2.21992,0.745861,-4.13796,-1.52974,2.38648,0.541391
-1.12019,0.520596,-2.36714,-1.50329,1.78514,0.590426
-1.40798,0.221754,0.114346,-1.66777,0.654211,0.440004
-0.749281,0.416989,0.568348,-1.74671,0.679743,0.585945
-0.624599,0.599406,0.0870535,-1.68447,0.932182,0.677179
-1.11805,0.607312,0.229567,-1.73217,0.731373,0.633815
-1.72564,0.466015,0.362172,-1.77817,0.485686,0.512457
-1.97135,0.442935,0.392641,-1.79188,0.376549,0.477179
-1.9142,0.372846,0.121249,-1.75546,0.479233,0.443326
-1.99456,0.390928,-0.113849,-1.74051,0.543591,0.450426
-2.29608,0.495762,-0.293585,-1.76796,0.500821,0.466113
-2.31679,0.244347,-0.444232,-1.78441,0.531701,0.342993
-2.28042,0.205297,-0.328883,-1.78459,0.451933,0.318482
-2.38222,0.258471,-0.32986,-1.77098,0.397111,0.333901
-2.39486,0.217619,-0.422272,-1.74856,0.409685,0.311562
-2.38632,0.260775,-0.421168,-1.73305,0.405127,0.332619
-2.27533,0.298524,-0.481884,-1.67494,0.448051,0.3611
-2.30151,0.232502,-0.467422,-1.61105,0.42175,0.319214
-2.05562,0.293614,-0.619042,-1.59877,0.533671,0.352513
-1.93697,0.264329,-0.615223,-1.56351,0.555854,0.347776
-1.90083,0.222592,-0.628571,-1.55313,0.562755,0.340891
-1.58622,0.205278,-0.63293,-1.53906,0.634627,0.361018
-1.47132,0.223394,-0.681607,-1.50967,0.680923,0.384714
-1.72197,0.223552,-0.719684,-1.46812,0.61949,0.358268
-2.0105,0.151098,-0.787295,-1.42709,0.575967,0.287976
-2.04424,0.220151,-0.757924,-1.43671,0.550185,0.302367
-1.82859,0.293512,-0.880973,-1.43536,0.630827,0.339899
-1.81034,0.282808,-0.904059,-1.43974,0.63964,0.337765
-1.75654,0.269409,-0.91145,-1.46403,0.679595,0.339066
-1.36576,0.367365,-0.955821,-1.4921,0.792965,0.415579
-1.09727,0.345924,-1.12117,-1.45139,0.924129,0.426712
-1.15092,0.246917,-1.15616,-1.4233,0.923499,0.368554
-1.21515,0.209753,-1.1311,-1.42771,0.885647,0.34747
-1.25296,0.289974,-1.0851,-1.42335,0.843584,0.384888
-1.13078,0.323781,-1.09015,-1.42562,0.87801,0.410948
-1.21028,0.401578,-1.19249,-1.41089,0.893164,0.428729
-1.19461,0.404121,-1.30925,-1.38657,0.917739,0.406061
-1.20408,0.338598,-1.36934,-1.36148,0.918808,0.356274
-1.16893,0.398976,-1.38039,-1.36924,0.926471,0.373542
-1.29662,0.41538,-1.46453,-1.36052,0.941878,0.357847
-1.18796,0.350728,-1.57476,-1.33742,1.02111,0.309912
-0.735941,0.383614,-1.8396,-1.30521,1.24898,0.357673
-0.621911,0.575113,-1.76098,-1.33641,1.23358,0.438575
-0.80973,0.399589,-1.76855,-1.32906,1.18971,0.325138
-0.840657,0.378927,-1.82823,-1.36289,1.20781,0.318042
-0.523179,0.414714,-1.85027,-1.36771,1.29246,0.367454
-0.383394,0.452283,-1.91825,-1.37489,1.33479,0.392285
-0.492761,0.302862,-1.93228,-1.35059,1.31766,0.302602
-0.527363,0.366649,-1.8625,-1.38206,1.27509,0.328144
-0.430851,0.375103,-1.80729,-1.40986,1.27816,0.341307
-0.351852,0.29762,-1.93467,-1.39351,1.36513,0.309865
-0.0656545,0.191768,-1.93234,-1.54829,1.48418,0.281924
-0.0854882,0.303081,-2.03556,-1.61184,1.54734,0.322446
-0.361772,0.363649,-2.02335,-1.64364,1.48046,0.324325
-0.45033,0.392755,-1.92971,-1.62466,1.39679,0.333382
-0.414061,0.41869,-1.90745,-1.60413,1.38073,0.346673
-0.143434,0.319018,-2.09694,-1.55895,1.52534,0.324217
-0.0768149,0.287251,-2.1962,-1.58116,1.59379,0.317348
-0.13304,0.355834,-2.14422,-1.56479,1.53435,0.344932
-0.144834,0.37032,-1.9437,-1.5546,1.44541,0.351089
-0.0849234,0.323374,-2.03212,-1.49029,1.48486,0.33584
-0.0696984,0.319131,-1.99411,-1.47076,1.46836,0.336464
-0.270734,0.391158,-1.96955,-1.4683,1.40501,0.354612
-0.189394,0.288173,-2.02193,-1.4244,1.45163,0.31488
-0.149921,0.284796,-2.05059,-1.42385,1.47072,0.31369
-0.020177,0.275662,-1.99922,-1.39921,1.4765,0.327325
-0.0392648,0.318588,-1.93414,-1.3881,1.4298,0.3434
-0.158421,0.290613,-1.96395,-1.40582,1.40737,0.317831
-0.122043,0.263047,-1.8502,-1.44052,1.35919,0.305897
0.00928174,0.250568,-1.86741,-1.42455,1.40889,0.316238
0.0351177,0.335776,-1.95643,-1.42899,1.46457,0.353808
-0.122255,0.300616,-1.89001,-1.43761,1.40873,0.318504
-0.351914,0.400591,-1.77907,-1.44273,1.31322,0.34548
-0.623848,0.377401,-1.74663,-1.43633,1.24462,0.308566
-0.85592,0.359915,-1.70142,-1.41487,1.16807,0.286762
-1.05624,0.503195,-1.57996,-1.45657,1.06435,0.338159
-1.10864,0.556116,-1.54044,-1.47703,1.03767,0.358534
-1.13357,0.513528,-1.46856,-1.49104,1.00479,0.3383
-1.14965,0.501101,-1.51377,-1.48627,1.00617,0.337057
-1.13571,0.511891,-1.41014,-1.49995,0.961775,0.343917
-1.09611,0.525888,-1.32378,-1.51229,0.919601,0.353639
-1.05782,0.569101,-1.17887,-1.54595,0.854209,0.371144
-1.06864,0.488275,-1.13778,-1.5202,0.83104,0.330503
-0.924136,0.501402,-1.02005,-1.50716,0.810854,0.350263
-0.607078,0.538244,-1.09243,-1.49845,0.921813,0.393699
-0.623538,0.513905,-1.1082,-1.49342,0.935322,0.380195
-0.699676,0.509691,-1.13326,-1.48804,0.928107,0.367221
-0.813489,0.595282,-1.11084,-1.47561,0.88118,0.4005
-1.01026,0.568707,-1.02591,-1.47754,0.80601,0.367786
-1.08334,0.623838,-1.02189,-1.4866,0.789543,0.380735
-1.13524,0.633625,-1.07269,-1.48967,0.800857,0.39011
-1.11277,0.588505,-1.08752,-1.49238,0.809325,0.371076
-1.15936,0.618061,-1.09123,-1.51197,0.792782,0.380724
-1.13315,0.552104,-1.06015,-1.49751,0.785343,0.344361
-1.31025,0.583887,-0.97206,-1.48051,0.680867,0.347817
-1.10968,0.543251,-0.95508,-1.49129,0.72312,0.343007
-0.996934,0.587119,-0.97872,-1.5094,0.76137,0.377956
-0.828588,0.610875,-1.05469,-1.5156,0.836246,0.399741
-0.878685,0.732315,-1.23866,-1.48557,0.883265,0.449585
-0.954122,0.712054,-1.24002,-1.37288,0.820738,0.424782
-1.0763,0.621645,-1.10911,-1.11676,0.646205,0.34815
-0.999759,0.551675,-1.05869,-0.810067,0.553067,0.304877
-0.852462,0.494746,-0.986883,-0.630444,0.502381,0.275356
-0.386297,0.386287,-0.591122,-0.521925,0.402515,0.257889
-0.36012,0.338961,-0.29953,-0.494279,0.243564,0.238331
-0.106778,0.121669,-0.102813,-0.444283,0.211541,0.153043
-0.064755,0.176439,-0.226057,-0.437173,0.281908,0.174145
-0.0748145,0.143117,-0.379899,-0.432858,0.344977,0.164112
0.0243973,0.073205,-0.438035,-0.443028,0.394918,0.135394
0.154778,0.185531,-0.57814,-0.432506,0.465031,0.200443
0.30404,0.0362681,-0.73704,-0.371743,0.552895,0.140132
0.568087,-0.0261753,-0.771671,-0.347815,0.61313,0.129956
0.795587,-0.00886296,-0.89346,-0.321301,0.698381,0.157199
1.01277,-0.0467636,-1.00182,-0.302359,0.796227,0.159048
1.0018,-0.0989245,-1.13685,-0.276087,0.855348,0.135474
1.03219,-0.118919,-1.35104,-0.260836,0.957979,0.125066
0.937724,-0.122227,-1.34709,-0.269836,0.934899,0.111615
0.84319,-0.0778483,-1.31892,-0.277066,0.89677,0.127684
0.854937,-0.146979,-1.31912,-0.295196,0.908357,0.0987866
0.839064,-0.138913,-1.24993,-0.335001,0.885891,0.094602
0.831248,-0.0275646,-1.32618,-0.376313,0.918047,0.142164
0.769792,-0.0765526,-1.3807,-0.340825,0.913514,0.123105
0.750137,-0.0666104,-1.40107,-0.334653,0.904906,0.124025
0.830087,-0.129596,-1.41797,-0.316505,0.921329,0.0968697
0.925521,-0.196319,-1.61569,-0.296927,1.01812,0.0740811
1.08621,-0.218576,-1.69829,-0.287949,1.09111,0.071832
1.44478,-0.410447,-1.78882,-0.234107,1.22397,0.0114432
1.49247,-0.359537,-1.78549,-0.2279,1.22925,0.035358
1.55277,-0.327336,-1.86696,-0.20166,1.27126,0.063119
1.50591,-0.259737,-1.85272,-0.203326,1.24926,0.0894784
1.49145,-0.255981,-1.85574,-0.189867,1.25052,0.0891713
1.29603,-0.304172,-1.9918,-0.186203,1.25931,0.0472182
1.37903,-0.21014,-2.14066,-0.191615,1.329,0.0964417
1.57848,-0.244231,-2.51323,-0.146418,1.5021,0.101231
1.73072,-0.179873,-2.27624,-0.190238,1.37452,0.137954
1.90153,-0.124732,-2.78832,-0.152499,1.56344,0.16741
2.11754,-0.4308,-3.18789,-0.0447319,1.79129,0.0402391
2.24295,-0.504166,-2.42001,-0.0943244,1.51016,0.0124868
2.61145,-0.281009,-2.16533,-0.134801,1.5043,0.143563
2.54448,-0.140424,-2.88321,-0.10519,1.82389,0.199391
2.88045,-0.217478,-3.98108,0.00452133,2.39052,0.192577
2.98795,-0.2747,-5.1445,0.11554,2.92597,0.169139
3.27977,-0.220532,-5.77573,0.200529,3.26969,0.221729
3.67999,0.0467342,-5.31719,0.157097,3.15787,0.379791
4.45135,0.0791855,-5.05046,0.197228,3.16837,0.460601
4.69435,-0.156931,-4.55354,0.221065,2.94314,0.385025
4.33733,-0.375336,-4.58495,0.215773,2.82242,0.256981
4.06046,-0.73502,-5.49947,0.313341,3.09765,0.0745548
2.92856,-1.06541,-4.99096,0.328257,2.61708,-0.159662
2.66389,-1.7214,-5.56288,0.482804,2.77398,-0.448535
2.29866,-2.14927,-5.12749,0.552298,2.47396,-0.622406
1.86112,-2.85741,-4.73747,0.675531,2.16632,-0.874939
0.27349,-3.39514,-3.38911,0.707824,1.21152,-1.14822
0.030251,-4.34296,-2.95308,0.953862,0.952727,-1.51639
-0.515926,-4.95689,-0.902779,0.976025,-0.0706749,-1.82197
-0.785921,-4.85944,-0.385286,0.91394,-0.389685,-1.80275
-1.77634,-5.12759,1.00502,0.904048,-1.25939,-1.99202
-1.88525,-4.67087,0.451754,0.784078,-1.0184,-1.7956
-1.97175,-4.78695,0.611607,0.818937,-1.12227,-1.85013
-2.56831,-3.94136,0.814805,0.577625,-1.41248,-1.47621
-2.61536,-3.19378,0.426792,0.384645,-1.26788,-1.12276
-1.92863,-2.81687,-0.265172,0.265057,-0.763521,-0.946041
-0.831656,-2.36747,-0.422308,0.117656,-0.376653,-0.741963
0.370724,-2.46248,-0.565861,0.105506,0.0302484,-0.805846
0.821038,-2.31671,-0.44895,0.0355914,0.096209,-0.763162
0.869901,-2.60003,-0.241632,0.0814947,0.0159566,-0.91703
0.285511,-2.41104,0.0881095,0.000355618,-0.288619,-0.836966
-0.119124,-2.35682,0.48146,-0.00646689,-0.570624,-0.808682
-0.590503,-2.51761,1.02993,0.0185614,-0.973651,-0.871964
-0.694018,-2.73515,1.72795,0.0789102,-1.30306,-0.970378
-1.08389,-2.69544,2.05442,0.0892325,-1.53712,-0.943071
-1.0729,-2.39107,1.71689,0.0131838,-1.31664,-0.81539
-1.73327,-2.25582,1.59545,-0.0261458,-1.36565,-0.781204
-2.40554,-1.99261,2.21589,0.00647382,-1.77878,-0.646192
-2.70016,-2.3845,2.59711,0.220587,-2.00171,-0.778835
-2.94386,-2.81801,2.66739,0.396734,-2.06788,-0.974297
-3.25569,-3.04519,3.093,0.511199,-2.30499,-1.0662
-2.26607,-3.18454,2.5262,0.674578,-1.66785,-1.07067
-2.60605,-3.32248,2.55221,0.83657,-1.68008,-1.11723
-2.01159,-3.46208,1.91217,0.982246,-1.13578,-1.18513
-1.75357,-3.49771,2.10132,1.19338,-1.05455,-1.1742
-0.370215,-3.70772,1.92624,1.52379,-0.489628,-1.26641
-0.308554,-3.93608,2.38267,1.80349,-0.609355,-1.35729
-0.166392,-4.05277,2.76208,2.12601,-0.716548,-1.43567
-0.42888,-3.98244,2.49107,2.0932,-0.790217,-1.47733
0.0412466,-3.08546,1.99895,2.02434,-0.683781,-1.16579
0.418546,-1.90949,0.79683,1.87656,-0.184788,-0.678511
0.680895,-1.03267,-0.201672,1.71776,0.252541,-0.311866
1.57022,-0.78651,-0.849296,1.8825,0.774905,-0.179672
1.79299,-0.854871,-1.55195,2.34054,1.20727,-0.0884065
1.87832,-0.626394,-1.35481,2.46909,1.16008,0.112893
1.91535,-0.874656,-0.842488,2.38342,0.933476,-0.0129557
1.83047,-1.17241,0.749431,2.12548,0.166032,-0.154184
1.19196,-1.26746,1.79232,1.70086,-0.406592,-0.295186
0.0128174,-1.17747,1.83647,1.39746,-0.719669,-0.316482
-1.6276,-0.990378,1.89579,1.04827,-1.04509,-0.26744
-1.47523,-0.328163,1.28269,0.620941,-0.737207,-0.0944662
-1.19559,0.708092,1.73729,0.400276,-0.842842,0.292856
0.132261,0.820819,2.84948,0.436076,-0.855675,0.323823
-0.543164,0.927704,3.83432,0.465421,-1.35387,0.428466
-1.277,0.943701,3.86219,0.503283,-1.45137,0.458012
-1.78383,0.739548,4.20013,0.58126,-1.66861,0.37992
-1.66579,0.516773,4.43439,0.617348,-1.72732,0.270194
-1.41456,0.252405,4.67142,0.676735,-1.72027,0.109455
-1.68507,-0.0834642,5.13585,0.727674,-2.02724,-0.0461497
-2.21481,-0.598677,5.03171,0.81612,-2.18035,-0.274183
-2.20614,-0.55436,3.81429,0.786673,-1.83496,-0.241313
-1.78804,-0.599688,2.38195,0.762139,-1.25619,-0.270015
-1.0096,0.0164057,-0.357854,0.577708,0.0571393,-0.0209464
-0.0407937,0.293019,-1.26492,0.522779,0.734934,0.103562
0.125257,0.240808,-0.430688,0.591384,0.370017,0.0919022
0.282072,-0.15469,0.241015,0.679752,0.150091,-0.0867563
0.214509,-0.405947,0.645151,0.750934,-0.0118127,-0.183461
0.122509,-0.393515,0.743866,0.761079,-0.0696033,-0.173132
-0.0446508,-0.312743,1.47546,0.781825,-0.40451,-0.129934
-0.113494,-0.25194,1.55926,0.779633,-0.455649,-0.0977501
-0.660565,0.0137016,1.56864,0.723122,-0.584831,0.0281436
-1.03654,0.0818872,1.71994,0.716573,-0.746985,0.0739044
-1.1439,0.00312512,2.44787,0.740255,-1.1289,0.0432669
-1.06442,0.033347,2.72567,0.75017,-1.25779,0.0667291
-1.26466,0.220967,2.6914,0.72932,-1.33395,0.169191
-1.2839,0.189123,2.14576,0.702114,-1.12558,0.149505
-1.33944,0.132415,2.11855,0.726955,-1.12173,0.130999
-1.15735,0.180405,2.23508,0.716918,-1.10753,0.149452
-1.11285,0.166233,2.38983,0.739345,-1.14587,0.150353
-0.925717,0.171456,2.43285,0.759305,-1.09933,0.16277
-0.944561,0.14205,2.625,0.803245,-1.16345,0.175282
-1.11342,0.1979,2.90123,0.797811,-1.32078,0.209797
-1.46495,0.232173,3.09477,0.818283,-1.50898,0.253706
-1.34845,0.356661,3.50209,0.785334,-1.66595,0.311814
-1.1839,0.32593,3.61885,0.786622,-1.67573,0.287527
-1.34119,0.25851,3.67452,0.793574,-1.7453,0.259169
-1.4462,0.130852,3.65871,0.826995,-1.76648,0.206406
-1.77278,0.0417649,3.04601,0.806726,-1.5404,0.168112
-1.97143,0.0323226,2.53034,0.784352,-1.31997,0.175623
-2.11896,-0.0802555,2.02529,0.80238,-1.10954,0.13858
-1.8394,-0.200345,1.62042,0.794371,-0.827011,0.0745893
-1.48157,-0.436844,1.85908,0.87593,-0.800505,-0.0214943
-1.23637,-0.644498,2.11906,0.916628,-0.842498,-0.100154
-0.651844,-0.529572,2.75986,0.91607,-0.968571,-0.0484724
-0.298833,-0.458321,2.71202,0.89611,-0.870801,-0.023278
-0.245216,-0.542166,2.22672,0.865385,-0.664685,-0.0689952
-0.219753,-0.589302,2.30418,0.89398,-0.690547,-0.0833124
-0.173818,-0.650855,2.32776,0.917251,-0.690111,-0.10586
-0.0243339,-0.847169,2.11161,0.965093,-0.562688,-0.185754
-0.0525306,-0.878344,1.9754,0.977448,-0.51736,-0.193877
-0.098816,-0.944942,1.65959,0.999316,-0.392123,-0.215876
0.106278,-0.857853,1.64501,0.960097,-0.315522,-0.195686
-0.15377,-0.929034,1.22779,0.94126,-0.200477,-0.233067
-0.293723,-1.01167,1.1037,0.973302,-0.162586,-0.254837
-0.495782,-0.872009,0.973948,0.93045,-0.17044,-0.18739
-0.688167,-0.969378,0.841076,0.92935,-0.236049,-0.2298
-0.736352,-0.977628,1.03404,0.939193,-0.346603,-0.226545
-0.53167,-0.999815,1.30704,0.926498,-0.400769,-0.232259
-0.514889,-0.943832,1.26202,0.870939,-0.383088,-0.211852
-0.514204,-0.87889,1.37885,0.839904,-0.433703,-0.186335
-0.571157,-0.874385,1.2168,0.835671,-0.388918,-0.182263
-0.62627,-0.876991,1.40474,0.835523,-0.486087,-0.182898
-0.432952,-0.868371,1.67162,0.832246,-0.552505,-0.183068
-0.248696,-0.940394,1.83547,0.838741,-0.575099,-0.219411
0.0217073,-0.919636,2.04544,0.814604,-0.619003,-0.227458
0.098272,-1.02778,2.36588,0.846582,-0.743584,-0.275813
0.136161,-0.974212,2.051,0.827803,-0.605677,-0.252541
0.114464,-0.928122,1.79858,0.80052,-0.51338,-0.234854
-0.111477,-0.964271,1.66978,0.804905,-0.524502,-0.244523
-0.163889,-0.982747,1.76752,0.819179,-0.57189,-0.242981
-0.272821,-0.962219,1.7948,0.807409,-0.601854,-0.232545
-0.40361,-1.01112,1.95325,0.816087,-0.692794,-0.253717
-0.414413,-1.06443,2.22067,0.818413,-0.800568,-0.278678
-0.467943,-1.02706,2.60879,0.805312,-0.969513,-0.266816
-0.595204,-1.00575,2.42214,0.781588,-0.931638,-0.257134
-0.901479,-1.07868,2.2727,0.763467,-0.94805,-0.279519
-0.884945,-1.07604,2.64012,0.768194,-1.08196,-0.248795
-0.48499,-1.03496,2.46948,0.725727,-0.916268,-0.233586
-0.711906,-1.0152,2.46568,0.700764,-0.976117,-0.22452
-0.670607,-1.41157,2.43508,0.70418,-0.966584,-0.381058
-0.504575,-2.30356,2.60747,0.749518,-1.02474,-0.7207
-0.143499,-2.89179,2.88373,0.672021,-1.07503,-0.959609
0.143374,-3.22631,3.05262,0.630735,-1.09585,-1.03319
0.394945,-3.68665,2.90611,0.731986,-1.0032,-1.12859
0.202997,-4.04236,2.24964,0.804187,-0.786483,-1.2116
0.0446027,-4.41804,1.93389,0.917191,-0.687133,-1.32291
-0.465152,-4.62578,1.4588,1.02464,-0.627864,-1.31056
-0.787876,-4.10109,1.4757,1.00082,-0.700518,-0.942426
-0.731445,-3.44352,1.50363,0.885981,-0.686604,-0.53674
-0.917858,-3.34577,1.60086,0.841122,-0.726608,-0.415017
-1.59712,-3.03203,1.72746,0.706647,-0.902988,-0.229778
-1.71604,-2.77471,1.96225,0.582818,-1.03387,-0.0770223
-1.41637,-2.26327,2.58036,0.541402,-1.24649,0.202421
-0.774783,-1.80205,3.18961,0.496612,-1.3914,0.437461
-0.58918,-1.7058,3.4567,0.557673,-1.48775,0.521439
-0.462979,-1.75411,3.53595,0.594382,-1.50031,0.563192
-0.534061,-1.78375,3.52877,0.609788,-1.49426,0.63697
-0.541252,-1.78981,3.7914,0.620424,-1.6071,0.68104
-0.598408,-1.7543,4.21044,0.659538,-1.8027,0.770505
-1.01064,-1.78177,4.2083,0.611802,-1.90037,0.793938
-1.29813,-1.70043,4.15159,0.542481,-1.8912,0.877729
-1.65444,-1.39133,4.70765,0.500398,-2.1464,1.05605
-2.00719,-1.26677,4.83791,0.451617,-2.26182,1.14623
-2.58979,-1.15486,5.25919,0.351957,-2.58092,1.24013
-2.49065,-1.23045,4.52211,0.177481,-2.30758,1.19459
-2.11379,-1.16658,3.62181,-0.15846,-1.91179,1.21665
-1.11162,-0.953335,3.28795,-0.451405,-1.65986,1.26023
-0.789232,-1.03246,2.87945,-0.510455,-1.41509,1.23509
-1.18221,-0.838905,2.69284,-0.473966,-1.3413,1.33986
-1.8766,-0.904772,3.69922,-0.378691,-1.84154,1.32311
-2.23066,-0.982684,2.77714,-0.383802,-1.43449,1.31052
-1.74716,-1.11529,2.48933,-0.410223,-1.1751,1.25411
-0.794009,-1.1871,2.98623,-0.507882,-1.24454,1.21428
-0.639058,-0.914223,3.74419,-0.657013,-1.59558,1.37187
-0.686941,-0.859046,4.56323,-0.755526,-1.98541,1.37631
-0.629743,-0.873509,3.64689,-0.834423,-1.52043,1.36826
-1.17021,-0.836873,3.66214,-0.828858,-1.5844,1.38071
-1.31527,-0.83161,2.87459,-0.849134,-1.25,1.35524
-0.870903,-0.62952,-0.601267,-0.889832,0.393898,1.43595
-0.371631,-0.862317,0.062158,-0.766416,0.191006,1.36324
-0.068246,-1.28822,1.8693,-0.557079,-0.503722,1.19118
0.22132,-1.19201,2.52535,-0.527524,-0.69906,1.2442
-0.152645,-1.22761,2.86463,-0.511059,-0.940695,1.26277
